"WYT","Month","NAA","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4"
"D","9",0.836635547163867,0.835740868645943,0.836870738228824,0.836873409096507,0.836199773555661,0.836657991723971,0.836017408835021,0.836896967735713
"D","10",0.842142173643144,0.841039316494548,0.84222657476828,0.842225381359132,0.842181848829602,0.842129294209308,0.840913418567507,0.842227064129148
"D","11",0.842583584890246,0.840917734457965,0.84196612536019,0.841965295557507,0.84340366965544,0.843357471744328,0.84257638355065,0.842048062950307
"D","12",0.84292140718262,0.842822588021644,0.843876857551552,0.843889003216146,0.842702492676736,0.842726969126562,0.843624723985348,0.843392605377334
"D","1",0.840624157724816,0.840992690869713,0.840934501622729,0.840956090412506,0.841019721420631,0.841050501053762,0.841282432734242,0.840312856157722
"D","2",0.847747549152039,0.847817789077281,0.847642498590792,0.84767224480098,0.847917802930298,0.847480035616051,0.848500168179488,0.847829944250133
"D","3",0.852078017672158,0.851983847699615,0.85207881477323,0.852076071133805,0.852070129353438,0.852149134971334,0.85301366752095,0.85207362899178
"D","4",0.840079970512722,0.839995819750228,0.840136584782291,0.840134707717723,0.840572716740957,0.84270135561982,0.842395989320092,0.840293494731116
"D","5",0.83713602301875,0.8373411581146,0.836916487748619,0.836916508007025,0.83599560781199,0.836178192043116,0.830722755676023,0.836897127800004
"AN","9",0.846417416044656,0.843346026869803,0.846988860752633,0.846966880958993,0.847320121936525,0.847150514422664,0.841049916576399,0.846990998341511
"AN","10",0.847246110247659,0.842396970456696,0.841045782835905,0.841023991893138,0.841334306576218,0.841472303938838,0.84127975194244,0.841243545783918
"AN","11",0.836425805723214,0.831426198465517,0.838339002361549,0.838467894765152,0.838839620235637,0.838881513775544,0.833968258951041,0.838650903474151
"AN","12",0.842074266130293,0.846283086546972,0.84189330133562,0.841909089757497,0.841932711621611,0.84194061575235,0.844216301991588,0.842055261861671
"AN","1",0.853858584044994,0.854241712528742,0.854060129399568,0.854055131794945,0.854086443274097,0.854091468910737,0.85466066407972,0.854055802102168
"AN","2",0.859252844047142,0.859198810700624,0.859243109630427,0.859243698100651,0.85924606900241,0.859247156157183,0.859342089100676,0.85924045403214
"AN","3",0.8587702390168,0.858476205556963,0.858665607825286,0.858114620400453,0.858247407475007,0.858270794208361,0.858927996795259,0.858674434809924
"AN","4",0.849965606013542,0.849287515776993,0.849924538389841,0.849811552912566,0.849862287268323,0.85057910806886,0.852713214193142,0.849937546723541
"AN","5",0.841817366531157,0.842686192585972,0.84171629220718,0.841669703830343,0.841460566887006,0.842895149169955,0.847846482693245,0.841738574042221
"W","9",0.847698591001777,0.845625293153038,0.847662239389927,0.847656893199905,0.847700243154937,0.847722630924226,0.846209414554494,0.8477165780135
"W","10",0.845928782646519,0.845343366052131,0.845762755593629,0.845761536019126,0.845688606992022,0.845679307967711,0.8460741490092,0.845838853473047
"W","11",0.848010763908579,0.847036737766952,0.847822848285287,0.847859418993265,0.847587436761618,0.847448535718614,0.847362972285285,0.847845015610801
"W","12",0.85355166098396,0.853712169018537,0.853599227870273,0.853605212094718,0.853584759780122,0.853618695475388,0.854078266932603,0.853591668924586
"W","1",0.856130277032503,0.856289565132238,0.856089616617736,0.856093767014504,0.856094090188718,0.856087805873978,0.856482088734689,0.856087297121936
"W","2",0.858766408609212,0.858766252919677,0.858762960227052,0.858762915616756,0.858762152693733,0.858761698195852,0.858812927166114,0.858763859922701
"W","3",0.857606691416188,0.857444169029736,0.857607961947955,0.857607955233846,0.857608058044372,0.857605349605583,0.857724881715135,0.8576096821461
"W","4",0.851729618547261,0.851628785402917,0.851799047694181,0.851798754976176,0.851804276204662,0.851760483374659,0.853096022827644,0.85180124753494
"W","5",0.845530866332866,0.845705579728497,0.845651476445618,0.845651120273785,0.845579645048676,0.845522231591258,0.84849825352677,0.845654266128788
